timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-08-26T13:54:09,Train_MIL_LUC_Model,f5495df8-7c1f-40d3-854e-e8fe6c9659b9,4501.437710523605,0.0423842197649856,0.0094157072674577,0.0,55.012,47.111719608306885,0.0757511274775201,0.0690173517162665,0.0580268306865276,0.2027953098803142,UK,GBR,,,,Linux-3.10.0-1160.36.2.el7.x86_64-x86_64-with-redhat-7.9-Maipo,3.6.4,4,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,1,1 x GeForce GTX 1080 Ti,,,125.63125228881836,machine,N
2022-08-30T21:17:37,Train_MIL_LUC_Model,b84d2b56-5fc5-42bd-b57a-49e02c9c4e38,10110.62959575653,0.021323367634505017,0.0021090049271960784,22.5,1.284,11.90009593963623,0.0631911459952593,0.005473975173059631,0.03336056129342748,0.1020256824617465,UK,GBR,,,,Windows-10-10.0.19044-SP0,3.10.5,16,Intel(R) Core(TM) i9-9980HK CPU @ 2.40GHz,1,1 x NVIDIA GeForce GTX 1650,,,31.73358917236328,machine,N
